CustomerID,Age,Gender,PolicyType,PolicyStartDate,PolicyEndDate,PremiumAmount,ClaimsMade,CustomerSatisfactionScore,Region
1545,30,Male,Motor,25/12/2021,25/12/2022 0:00,914.81,4,4,West
1546,34,Male,Motor,04/12/2022,,1057.11,2,1,North
1547,35,Male,Auto,04/08/2023,04/08/2026 0:00,532.02,5,2,North
1548,46,Male,Home,04/07/2023,04/07/2025 0:00,invalid,3,7,North
1549,22,Female,Home,16/02/2023,16/02/2026 0:00,1357.22,2,6,East
1550,41,Male,Auto,11/12/2021,11/12/2024 0:00,732.09,2,4,North
1551,44,Male,Motor,03/02/2020,,431.85,1,8,West
1552,61,Male,Motor,01/04/2022,,792.33,1,2,North
1553,32,Female,Home,21/03/2024,21/03/2026 0:00,498.19,5,1,East
1554,18,Female,Motor,12/04/2023,12/04/2026 0:00,955.03,0,1,East
1555,20,Female,Auto,30/05/2022,30/05/2024 0:00,1192.35,0,10,South
1556,61,Female,Auto,14/11/2019,14/11/2022 0:00,284.5,3,3,North
1557,41,Male,Auto,28/05/2023,28/05/2024 0:00,1339.93,3,6,West
1558,47,Male,Motor,20/02/2020,,738.97,2,2,West
1559,31,Female,Motor,11/06/2024,,1341.55,3,1,North
1560,36,Male,Auto,16/10/2021,16/10/2024 0:00,1092.05,5,7,West
1561,49,Male,Home,02/11/2023,02/11/2024 0:00,703.93,5,6,West
1562,46,Male,Auto,11/01/2022,11/01/2024 0:00,647.27,4,,East
1563,54,Male,Motor,21/09/2023,21/09/2026 0:00,607.92,3,7,South
1564,66,Male,Home,11/12/2021,11/12/2024 0:00,534.77,0,2,West
1565,55,Male,Auto,05/08/2024,05/08/2025 0:00,1139.99,4,8,South
1566,40,Male,Motor,20/04/2022,20/04/2023 0:00,518.05,5,9,West
1567,53,Female,Motor,21/05/2021,,1270.08,1,7,South
1568,51,Female,Auto,01/10/2019,,1207.72,3,9,North
1569,32,Male,Motor,16/10/2023,,730.03,3,9,North
1570,69,Female,Motor,07/10/2022,,359.59,4,2,West
1571,37,Male,Auto,08/05/2023,08/05/2024 0:00,703.6,1,5,West
1572,20,Female,Auto,22/03/2021,22/03/2023 0:00,442.71,4,5,West
1573,57,Male,Home,13/12/2023,13/12/2026 0:00,1391.61,5,6,North
1574,19,Male,Auto,26/09/2020,26/09/2022 0:00,687,4,9,North
1575,54,Female,Motor,02/07/2020,,768.07,2,2,South
1576,66,Male,Motor,25/07/2023,25/07/2026 0:00,1103.65,2,10,East
1577,21,Male,Home,10/09/2024,10/09/2026 0:00,868.15,5,8,South
1578,30,Female,Auto,02/04/2023,02/04/2026 0:00,251.89,0,,East
1579,53,Male,Auto,03/04/2023,03/04/2026 0:00,1267.84,3,4,North
1580,59,Male,Auto,27/07/2023,27/07/2026 0:00,1134.79,1,9,North
1581,,Male,Auto,16/04/2022,16/04/2023 0:00,1262.77,5,10,North
1582,40,Male,Home,23/06/2021,23/06/2023 0:00,574.07,0,4,North
1583,52,Male,Auto,15/08/2024,15/08/2026 0:00,263.21,3,3,West
1584,69,Male,Motor,28/01/2022,,1001.72,3,10,South
1585,53,Female,Auto,05/12/2022,05/12/2024 0:00,1325.95,0,4,South
1586,37,Female,Auto,19/02/2022,19/02/2025 0:00,356.33,3,8,North
1587,39,Male,Auto,24/11/2019,24/11/2020 0:00,740.26,1,8,East
1588,68,Male,Motor,17/07/2024,17/07/2027 0:00,419.37,4,9,West
1589,21,Female,Auto,15/11/2019,15/11/2021 0:00,1294.51,2,1,West
1590,34,Male,Home,25/05/2022,,609.31,4,2,North
1591,41,Male,Auto,10/09/2021,10/09/2023 0:00,779.43,5,4,North
1592,62,Male,Motor,18/08/2023,18/08/2024 0:00,1014.43,5,7,North
1593,31,Male,Motor,03/02/2020,03/02/2023 0:00,464.65,,,North
1594,70,Female,Motor,02/12/2020,02/12/2021 0:00,1312.9,3,7,East
1595,58,Male,Motor,22/08/2020,,328.86,3,5,South
1596,69,Male,Auto,10/05/2023,10/05/2025 0:00,454.52,4,5,North
1597,51,Male,Home,09/12/2020,09/12/2022 0:00,435.16,2,10,South
1598,69,Male,Home,27/01/2022,27/01/2025 0:00,1360.11,,,West
1599,50,Female,Motor,01/06/2023,,1442.66,1,1,East
1600,68,Female,Auto,27/04/2023,27/04/2025 0:00,399.83,2,5,West
1601,20,Female,Auto,22/02/2020,22/02/2022 0:00,857.57,,6,West
1602,46,Female,Motor,05/01/2020,05/01/2022 0:00,1112.44,2,2,West
1603,44,Male,Motor,26/09/2020,26/09/2023 0:00,379.14,2,6,East
1604,45,Male,Auto,04/05/2023,04/05/2026 0:00,422.45,0,7,West
1605,65,Female,Auto,11/04/2022,11/04/2024 0:00,648.37,0,9,South
1606,35,Female,Motor,15/02/2020,,1115.03,3,2,South
1607,59,Male,Home,19/03/2024,19/03/2027 0:00,709.67,1,3,North
1608,62,Male,Motor,20/09/2020,20/09/2023 0:00,1348.97,3,7,South
1609,44,Female,Motor,10/10/2022,,686,4,6,South
1610,24,Male,Auto,27/03/2023,27/03/2024 0:00,459.89,0,7,East
1611,28,Male,Motor,06/07/2022,06/07/2023 0:00,581.17,1,5,East
1612,35,Female,Home,06/02/2023,06/02/2024 0:00,705.14,2,10,West
1613,66,Female,Motor,28/09/2019,,1450.49,3,1,East
1614,24,Female,Home,22/05/2023,22/05/2024 0:00,412.53,0,2,North
1615,38,Female,Motor,29/08/2020,,1382.85,1,1,North
1616,45,Female,Auto,03/08/2021,03/08/2023 0:00,878.21,1,5,North
1617,39,Female,Home,26/11/2022,26/11/2024 0:00,547.86,1,10,South
1618,35,Male,Unknown,24/05/2022,24/05/2024 0:00,380.87,4,5,North
1619,29,Female,Auto,20/04/2024,20/04/2027 0:00,1471.38,4,2,North
1620,52,Male,Motor,09/05/2020,09/05/2022 0:00,1258.96,5,7,North
1621,63,Male,Motor,20/09/2023,20/09/2025 0:00,1469.9,4,2,South
1622,49,Male,Motor,16/10/2021,,1062.4,1,10,South
1623,56,Female,Auto,13/07/2022,13/07/2025 0:00,348.94,3,9,West
1624,19,Male,Auto,23/06/2024,23/06/2025 0:00,602.76,1,9,West
1625,69,Female,Motor,16/11/2021,16/11/2022 0:00,371.63,0,1,South
1626,43,Male,Motor,12/11/2021,,1112.96,5,8,South
1627,22,Male,Auto,26/10/2023,26/10/2025 0:00,744.78,1,10,West
1628,55,Female,Motor,28/11/2022,,1345.28,2,7,West
1629,54,Female,Auto,08/07/2020,08/07/2023 0:00,479.65,1,6,East
1630,,Female,Motor,22/04/2024,22/04/2026 0:00,1371.22,1,7,East
1631,58,Male,Auto,26/02/2020,26/02/2022 0:00,608.34,2,10,South
1632,47,Male,Motor,07/04/2022,,668.78,,7,North
1633,19,Female,Motor,05/02/2021,05/02/2024 0:00,1147.31,5,7,South
1634,23,Female,Auto,27/06/2021,27/06/2024 0:00,1114.44,4,6,East
1635,42,Female,Home,07/09/2020,07/09/2022 0:00,412.05,3,10,West
1636,30,Male,Home,01/12/2023,01/12/2024 0:00,265.74,0,1,West
1637,38,Male,Motor,10/04/2020,10/04/2021 0:00,984.88,4,2,South
1638,50,Female,Auto,04/02/2021,04/02/2024 0:00,1164.52,4,1,South
1639,,Male,Home,26/02/2023,26/02/2025 0:00,340.07,0,5,East
1640,42,Female,Home,26/06/2020,26/06/2021 0:00,1199.55,,9,South
1641,61,Female,Auto,23/06/2021,,1490.97,0,9,West
1642,51,Female,Motor,31/07/2021,,1330.94,4,9,North
1643,45,Female,Home,03/04/2024,03/04/2027 0:00,1027.3,5,2,North
1644,69,Male,Home,14/05/2023,,782.98,4,1,North
1645,70,Female,Motor,23/06/2021,23/06/2023 0:00,615.1,0,8,North
1646,50,Female,Motor,28/05/2020,,1117.83,2,1,East
1647,18,Male,Auto,26/09/2019,26/09/2021 0:00,688.93,5,10,West
1648,49,Male,Motor,13/08/2023,,780.92,5,7,East
1649,28,Male,Auto,16/03/2022,16/03/2023 0:00,1041.97,0,8,South
1650,19,Male,Auto,05/01/2022,05/01/2023 0:00,302.96,2,7,South
1651,35,Male,Motor,02/07/2022,,1138.34,0,1,North
1652,31,Male,Auto,08/07/2021,08/07/2024 0:00,1312.37,5,,South
1653,,Male,Motor,01/06/2022,,1195.58,1,6,North
1654,47,Female,Home,26/03/2022,26/03/2023 0:00,606.01,2,8,East
1655,52,Female,Motor,01/09/2020,,343.51,0,4,East
1656,24,Male,Motor,04/06/2023,,1304.02,0,6,West
1657,70,Male,Motor,10/05/2020,10/05/2021 0:00,473.15,3,9,South
1658,30,Male,Auto,23/02/2022,23/02/2025 0:00,585.11,2,9,East
1659,51,Male,Home,14/07/2020,14/07/2022 0:00,1106.88,2,5,South
1660,40,Female,Auto,16/06/2021,16/06/2023 0:00,437.89,0,6,East
1661,35,Female,Motor,31/12/2023,31/12/2025 0:00,invalid,5,1,South
1662,69,Female,Auto,13/06/2021,13/06/2023 0:00,648.43,2,7,East
1663,19,Female,Auto,03/05/2020,03/05/2021 0:00,1015.97,0,2,South
1664,43,Female,Motor,15/06/2024,15/06/2026 0:00,1466.56,4,5,South
1665,22,Male,Motor,12/03/2022,,1376.09,4,2,East
1666,23,,Motor,05/05/2021,,1486,,7,West
1667,53,Female,Home,12/10/2021,,758.89,1,10,East
1668,61,Male,Auto,06/10/2023,06/10/2024 0:00,460.82,5,7,West
1669,23,Female,Home,07/04/2022,07/04/2023 0:00,651.97,2,3,North
1670,48,Female,Home,12/09/2023,12/09/2026 0:00,1003.19,5,7,South
1671,32,Female,Auto,30/06/2023,30/06/2024 0:00,1406,3,1,South
1672,53,Female,Auto,01/10/2023,01/10/2026 0:00,922.42,1,6,East
1673,45,Male,Motor,10/03/2021,,381.22,0,3,South
1674,28,Female,Auto,28/12/2022,28/12/2023 0:00,741.03,2,4,North
1675,41,Female,Motor,20/02/2021,20/02/2024 0:00,507.01,2,2,North
1676,23,Female,Motor,29/07/2020,29/07/2021 0:00,748.9,0,3,South
1677,51,Female,Home,29/09/2021,29/09/2022 0:00,1328.67,0,3,North
1678,68,Female,Home,08/10/2022,08/10/2023 0:00,851.43,3,8,South
1679,58,Male,Motor,11/04/2020,,843.92,1,8,East
1680,62,Female,Auto,11/03/2024,11/03/2026 0:00,486.09,0,9,East
1681,34,Male,Home,10/03/2022,10/03/2023 0:00,1033.7,2,6,North
1682,20,Female,Motor,22/05/2023,22/05/2024 0:00,1017.76,0,6,East
1683,58,Male,Motor,03/01/2020,03/01/2023 0:00,502.95,3,5,North
1684,65,Male,Home,05/02/2024,05/02/2025 0:00,1299.53,5,,East
1685,56,Male,Auto,24/11/2021,24/11/2024 0:00,1045.44,2,2,South
1686,51,Male,Motor,09/09/2022,09/09/2025 0:00,1129.43,1,3,South
1687,66,Female,Home,14/10/2022,14/10/2023 0:00,1316.57,2,8,West
1688,22,Male,Motor,06/04/2023,,908.34,0,10,South
1689,21,Female,Motor,16/12/2022,16/12/2023 0:00,605.59,5,4,South
1690,35,Male,Home,18/04/2021,18/04/2022 0:00,362.25,0,2,North
1691,67,Female,Auto,02/10/2023,02/10/2024 0:00,689.1,3,8,East
1692,49,Male,Auto,16/02/2022,16/02/2023 0:00,289.71,1,9,West
1693,64,Male,Motor,04/08/2022,04/08/2025 0:00,960.46,2,3,West
1694,32,Female,Home,15/04/2022,15/04/2024 0:00,1270.89,1,8,West
1695,43,Male,Motor,06/03/2021,,1350.21,4,6,South
1696,22,Male,Home,26/03/2023,26/03/2024 0:00,750.81,4,1,South
1697,38,Male,Auto,04/04/2024,04/04/2027 0:00,352.9,0,2,North
1698,62,Female,Motor,11/08/2024,,497.49,,9,East
1699,60,Male,Home,31/07/2022,31/07/2024 0:00,1008.79,5,6,West
1700,57,Male,Auto,04/03/2023,04/03/2024 0:00,915.4,3,10,North
1701,44,Female,Home,10/09/2021,10/09/2024 0:00,1484.52,3,6,North
1702,66,Female,Auto,22/06/2023,22/06/2025 0:00,852.85,2,4,East
1703,56,Male,Motor,02/07/2020,,350.51,,8,West
1704,47,Female,Motor,29/11/2023,,610.77,2,2,South
1705,53,Male,Motor,13/11/2023,13/11/2025 0:00,1387.46,4,2,East
1706,21,Male,Motor,30/06/2024,30/06/2026 0:00,476.51,1,7,East
1707,62,Female,Motor,22/01/2021,22/01/2023 0:00,263.55,2,8,West
1708,47,Male,Motor,19/11/2019,,545.44,5,2,East
1709,57,Female,Motor,29/12/2022,,323.11,1,5,North
1710,52,Male,Auto,08/07/2020,08/07/2023 0:00,589.9,3,2,South
1711,33,Male,Motor,16/06/2022,,1210.17,2,1,South
1712,48,Male,Motor,30/08/2023,,1306.6,4,4,East
1713,48,Female,Motor,17/10/2021,,1183.7,2,7,South
1714,37,Female,Motor,22/11/2022,22/11/2023 0:00,770.77,4,2,North
1715,58,Female,Home,05/02/2021,05/02/2023 0:00,417.14,4,7,West
1716,34,Male,Auto,31/01/2024,,399.72,0,4,East
1717,57,Female,Home,03/03/2023,03/03/2024 0:00,595.99,,5,North
1718,29,Male,Auto,23/09/2019,23/09/2022 0:00,1012.55,4,5,West
1719,49,Female,Home,14/05/2020,14/05/2021 0:00,692.65,4,5,West
1720,63,Male,Motor,20/05/2024,20/05/2027 0:00,1420.32,4,8,South
1721,64,Female,Home,06/01/2022,,753.48,3,7,East
1722,29,Female,Home,06/02/2024,06/02/2025 0:00,1032.52,5,8,East
1723,47,Female,Home,30/01/2021,30/01/2022 0:00,909.06,4,8,East
1724,47,Female,Motor,06/05/2021,,544.63,1,4,South
1725,40,Male,Motor,07/10/2022,,1255.43,5,5,South
1726,,Male,Home,12/12/2022,12/12/2024 0:00,1142.88,0,2,North
1727,24,Male,Auto,24/05/2021,24/05/2024 0:00,347.97,2,3,South
1728,48,Male,Auto,20/08/2022,20/08/2024 0:00,276.03,2,7,West
1729,22,Female,Motor,05/12/2023,05/12/2026 0:00,443.42,1,6,East
1730,41,Male,Unknown,07/11/2019,07/11/2020 0:00,1099.89,1,7,South
1731,48,Female,Motor,28/10/2022,28/10/2023 0:00,1057.05,3,3,North
1732,51,Female,Motor,20/09/2024,20/09/2026 0:00,843.5,4,1,East
1733,40,Male,Motor,05/09/2023,05/09/2026 0:00,453.73,2,8,East
1734,32,Male,Auto,30/01/2024,30/01/2027 0:00,823.7,2,2,East
1735,42,Female,Motor,25/01/2024,25/01/2026 0:00,555.18,0,6,South
1736,24,Male,Home,18/06/2024,18/06/2025 0:00,1238.68,4,10,South
1737,62,Male,Auto,31/05/2024,31/05/2026 0:00,718.31,0,5,East
1738,50,Female,Auto,23/09/2022,23/09/2023 0:00,606.26,2,9,West
1739,19,Male,Home,18/07/2022,18/07/2025 0:00,1056.14,2,1,West
1740,65,Female,Motor,03/08/2022,03/08/2024 0:00,1428.29,2,7,East
1741,56,Female,Motor,22/07/2022,,405.53,5,3,North
1742,43,Female,Motor,30/08/2020,,773.51,2,5,North
1743,59,Female,Home,19/07/2024,19/07/2025 0:00,252.18,0,6,West
1744,60,Female,Motor,21/05/2023,21/05/2024 0:00,1207.64,3,5,South
1745,50,Male,Auto,12/07/2020,12/07/2022 0:00,821.27,5,3,East
1746,54,Male,Motor,17/04/2023,17/04/2024 0:00,416.57,4,7,South
1747,54,Female,Motor,25/08/2020,,516.77,3,8,South
1748,61,Male,Motor,31/07/2024,31/07/2026 0:00,804.83,2,2,West
1749,24,Female,Motor,02/09/2023,,1339.75,2,8,South
1750,41,Male,Motor,27/01/2024,,513.88,3,4,East
1751,38,Female,Motor,10/05/2023,10/05/2025 0:00,847.68,1,9,South
1752,56,Female,Auto,18/08/2021,18/08/2023 0:00,1375.62,3,4,West
1753,47,Male,Home,19/09/2024,19/09/2025 0:00,1019.98,0,8,North
1754,,Male,Home,10/09/2020,10/09/2022 0:00,1183.86,0,10,East
1755,43,Male,Auto,09/10/2023,09/10/2026 0:00,903.78,5,7,North
1756,25,Male,Motor,17/12/2020,,1052.92,1,8,East
1757,63,Female,Home,07/08/2023,07/08/2026 0:00,793.52,2,6,East
1758,69,,Motor,25/03/2022,25/03/2023 0:00,1187.75,5,8,South
1759,29,Female,Motor,05/10/2023,,257.08,4,6,East
1760,33,Female,Auto,27/03/2024,27/03/2026 0:00,1479.97,1,9,South
1761,51,Female,Home,24/11/2023,24/11/2024 0:00,1474.98,4,8,East
1762,60,Female,Motor,29/05/2021,,1324.47,1,1,North
1763,22,Male,Home,04/11/2019,04/11/2021 0:00,439.16,1,10,South
1764,66,Female,Motor,19/01/2022,,552.2,1,2,South
1765,68,Female,Motor,09/02/2023,,1115.87,4,,South
1766,24,Female,Motor,03/08/2024,,386.32,1,8,North
1767,55,Female,Motor,19/02/2020,19/02/2022 0:00,1341.4,2,3,South
1768,40,Female,Motor,08/05/2020,08/05/2022 0:00,518.81,0,6,South
1769,56,Female,Motor,10/05/2020,10/05/2022 0:00,506.89,0,1,North
1770,49,Female,Home,25/10/2021,25/10/2023 0:00,701.94,0,1,West
1771,64,Female,Auto,15/01/2021,15/01/2023 0:00,1079.66,1,2,West
1772,39,Male,Auto,04/03/2022,04/03/2024 0:00,478.57,5,7,East
1773,31,Female,Home,24/10/2023,24/10/2024 0:00,910.91,3,10,West
1774,49,Female,Home,08/01/2022,08/01/2024 0:00,1264.3,5,1,West
1775,61,Male,Motor,03/08/2024,,1228.26,0,1,West
1776,62,Male,Motor,14/08/2022,14/08/2025 0:00,1341.38,3,6,North
1777,64,Female,Motor,15/01/2022,15/01/2023 0:00,1005.28,,7,West
1778,25,Male,Auto,11/04/2020,11/04/2021 0:00,1497.88,0,4,East
1779,34,Male,Home,14/07/2020,14/07/2022 0:00,1410,5,4,South
1780,44,Male,Motor,17/09/2024,,474.93,3,4,West
1781,55,Female,Motor,11/03/2020,11/03/2022 0:00,1366.82,4,2,East
1782,49,,Motor,07/02/2023,,1219.98,0,4,South
1783,46,Male,Home,09/11/2019,09/11/2022 0:00,558.54,5,9,West
1784,69,Female,Motor,19/02/2023,19/02/2024 0:00,986.03,0,4,East
1785,51,Male,Home,29/04/2023,29/04/2026 0:00,351.78,5,5,South
1786,56,Female,Auto,03/06/2023,03/06/2025 0:00,1431.97,2,2,West
1787,39,Male,Motor,31/08/2023,,1165.25,0,6,North
1788,52,Male,Motor,24/05/2020,,954.89,5,7,South
1789,63,Male,Auto,20/03/2020,20/03/2023 0:00,1314.75,1,6,West
1790,40,Female,Auto,12/04/2022,12/04/2024 0:00,1053.06,,9,East
1791,48,Female,Home,29/04/2020,29/04/2021 0:00,1372.17,0,8,West
1792,,Male,Motor,30/05/2022,30/05/2023 0:00,623.12,5,8,West
1793,51,Female,Auto,03/01/2024,03/01/2025 0:00,invalid,5,10,South
1794,68,Male,Motor,25/02/2021,,765.62,4,6,West
1795,31,Male,Motor,02/09/2022,,1427.49,3,3,West
1796,,Female,Auto,24/06/2022,24/06/2025 0:00,512.82,1,7,South
1797,20,Female,Auto,13/11/2020,13/11/2021 0:00,1260.76,1,10,West
1798,19,Male,Home,23/10/2020,23/10/2021 0:00,671.53,3,4,North
1799,33,Male,Motor,05/04/2020,05/04/2022 0:00,667.55,5,3,South
1800,26,Female,Home,05/08/2021,05/08/2024 0:00,387.39,1,1,North
1801,53,Female,Motor,16/11/2020,16/11/2022 0:00,276.41,5,4,West
1802,45,Male,Home,05/07/2024,05/07/2026 0:00,1281.56,2,3,West
1803,49,Male,Motor,02/02/2023,,841.09,5,,North
1804,51,Female,Motor,15/08/2024,15/08/2026 0:00,1126.25,5,10,North
1805,42,Male,Motor,11/06/2020,,344.82,5,9,South
1806,50,Male,Motor,16/11/2019,16/11/2022 0:00,886.8,3,8,East
1807,55,Male,Auto,28/11/2023,28/11/2025 0:00,928.65,4,10,North
1808,51,Female,Motor,22/08/2020,22/08/2021 0:00,580.14,1,10,North
1809,50,Male,Motor,25/01/2022,,1016.92,2,8,West
1810,56,Female,Auto,11/02/2020,11/02/2022 0:00,1177.09,1,2,West
1811,36,Female,Motor,07/04/2020,,532.52,0,3,South
1812,30,Female,Auto,02/08/2022,02/08/2025 0:00,819.16,2,10,North
1813,63,Female,Auto,30/08/2022,30/08/2023 0:00,705.72,2,4,North
1814,30,Male,Motor,26/04/2023,,1108.41,2,5,South
1815,20,Male,Motor,14/02/2021,,1031.98,4,2,North
1816,33,Female,Motor,08/06/2024,,889.54,2,9,South
1817,42,Female,Motor,03/05/2024,03/05/2025 0:00,1019.99,1,3,North
1818,36,Male,Auto,15/07/2022,15/07/2025 0:00,736.74,3,2,West
1819,53,,Motor,19/08/2022,19/08/2025 0:00,1336.41,1,1,North
1820,45,Male,Auto,29/07/2021,29/07/2022 0:00,1109.37,5,5,North
1821,22,Male,Auto,05/05/2023,05/05/2025 0:00,1084.05,3,4,South
1822,37,Male,Home,25/07/2020,25/07/2022 0:00,927.18,4,3,South
1823,62,Male,Motor,05/02/2022,05/02/2023 0:00,1469.2,0,5,East
1824,31,Male,Home,18/01/2021,18/01/2023 0:00,979.08,1,1,South
1825,50,Male,Motor,11/02/2023,,1285.37,,7,East
1826,50,Male,Home,17/10/2023,17/10/2024 0:00,892.81,5,3,North
1827,52,Female,Motor,09/06/2020,,473.02,2,8,East
1828,55,Female,Auto,22/06/2021,22/06/2023 0:00,749.78,1,7,West
1829,30,Male,Motor,06/04/2020,,812.74,1,4,North
1830,34,Male,Motor,03/01/2023,03/01/2024 0:00,592.94,1,2,West
1831,42,Female,Motor,17/03/2020,,1263.22,0,3,South
1832,42,Male,Motor,08/08/2022,08/08/2024 0:00,612.2,4,3,North
1833,44,Female,Auto,12/11/2021,12/11/2022 0:00,1414.13,1,,West
1834,61,Female,Auto,17/02/2021,17/02/2024 0:00,503.01,2,,East
1835,61,Female,Home,02/08/2023,02/08/2024 0:00,1058.6,3,6,East
1836,21,Female,Motor,09/12/2019,,542.84,2,9,North
1837,53,Male,Auto,05/04/2020,05/04/2023 0:00,728.74,2,7,West
1838,24,Male,Auto,27/04/2021,27/04/2024 0:00,1044.57,3,7,East
1839,46,Male,Home,28/05/2024,28/05/2026 0:00,1159.81,3,3,North
1840,32,Female,Motor,18/11/2021,,1008.82,4,7,East
1841,36,Female,Motor,10/03/2020,,1328.47,2,9,South
1842,21,Female,Home,28/04/2024,,1314.6,4,10,West
1843,61,Male,Motor,28/05/2020,,1482.22,4,5,North
1844,36,Male,Auto,31/10/2020,,529.63,2,3,South
1845,60,Female,Motor,25/10/2019,,1333.86,2,1,North
1846,28,Male,Motor,25/02/2023,,452.31,2,9,North
1847,32,Female,Motor,04/11/2021,,1151.84,1,10,West
1848,30,Male,Auto,05/03/2021,05/03/2024 0:00,528.27,2,2,East
1849,27,Female,Auto,03/07/2020,03/07/2021 0:00,1265.55,0,7,South
1850,62,Female,Auto,07/02/2020,07/02/2021 0:00,289.31,2,5,West
1851,68,Male,Motor,23/04/2020,,1327.12,2,6,East
1852,70,Male,Motor,26/07/2021,,498.16,5,7,South
1853,69,Female,Motor,05/11/2019,,270.96,1,8,South
1854,47,Male,Home,23/07/2024,23/07/2026 0:00,1214.61,3,7,East
1855,61,Female,Home,01/04/2020,01/04/2021 0:00,755.24,2,6,West
1856,63,Male,Motor,05/08/2022,05/08/2025 0:00,577.72,,1,North
1857,25,Male,Home,01/02/2021,01/02/2023 0:00,907.03,1,2,South
1858,30,Male,Auto,04/12/2023,04/12/2024 0:00,1400.62,4,5,South
1859,49,Female,Motor,18/12/2019,18/12/2021 0:00,587.33,4,4,West
1860,19,Male,Motor,09/11/2021,,440.46,4,2,North
1861,21,Male,Home,12/04/2024,12/04/2027 0:00,809.35,5,6,North
1862,57,Female,Motor,12/12/2023,12/12/2025 0:00,1344.28,3,3,East
1863,57,Female,Motor,27/09/2019,,501.46,1,10,South
1864,19,Male,Auto,02/08/2020,02/08/2022 0:00,1370.61,5,3,West
1865,48,Male,Motor,14/01/2020,,873.62,2,6,West
1866,38,Female,Home,14/10/2019,14/10/2022 0:00,512.87,3,6,East
1867,21,Female,Motor,13/01/2022,13/01/2025 0:00,695.5,3,10,South
1868,,Male,Auto,29/01/2021,29/01/2023 0:00,1082.91,1,2,West
1869,21,Female,Motor,23/02/2024,23/02/2027 0:00,1169.23,2,7,East
1870,40,Male,Home,26/07/2024,26/07/2025 0:00,1138.24,3,,East
1871,59,Female,Auto,28/04/2022,28/04/2025 0:00,641.88,5,,North
1872,48,Female,Motor,03/08/2021,,519.89,,2,North
1873,65,Male,Motor,16/06/2021,,1013.45,5,1,South
1874,60,Male,Auto,01/01/2022,01/01/2024 0:00,562.92,3,5,North
1875,66,Female,Home,19/11/2023,19/11/2025 0:00,1458.81,4,10,South
1876,26,Male,Auto,08/08/2023,08/08/2025 0:00,279.09,5,9,West
1877,43,Male,Motor,21/07/2023,21/07/2025 0:00,1220.44,2,1,North
1878,28,Female,Motor,27/07/2021,27/07/2024 0:00,262.34,4,5,North
1879,31,Male,Motor,24/09/2023,,520.14,3,4,West
1880,30,Female,Auto,01/08/2020,01/08/2023 0:00,398.99,0,3,South
1881,37,Male,Home,31/10/2022,31/10/2023 0:00,805.84,5,2,North
1882,22,Female,Auto,15/12/2020,15/12/2023 0:00,297.23,3,8,West
1883,25,Female,Motor,01/08/2021,,837.85,4,10,North
1884,38,Female,Motor,04/09/2020,,384.68,5,5,East
1885,56,Male,Motor,22/10/2020,22/10/2022 0:00,475.63,4,4,West
1886,39,Male,Home,07/10/2021,,589.98,3,3,North
1887,48,Male,Motor,18/10/2023,,1112.18,3,6,East
1888,55,Male,Home,06/07/2021,,1349.61,2,8,North
1889,28,Male,Auto,31/01/2023,31/01/2024 0:00,849.14,4,2,East
1890,35,Female,Home,09/08/2022,09/08/2023 0:00,606.62,4,3,North
1891,37,Female,Home,22/11/2022,,551.72,5,10,East
1892,57,Female,Home,11/09/2023,,625.51,,10,North
1893,19,Male,Motor,23/03/2020,,368.05,0,1,North
1894,27,Male,Home,01/05/2024,01/05/2026 0:00,656.55,2,5,West
1895,64,Male,Auto,05/10/2019,05/10/2020 0:00,799.9,1,9,North
1896,28,,Motor,22/12/2023,22/12/2026 0:00,1031.85,5,3,West
1897,20,Male,Motor,23/04/2020,23/04/2023 0:00,869.72,3,9,North
1898,20,Male,Home,27/01/2023,27/01/2024 0:00,1238.04,4,5,South
1899,27,Male,Motor,25/02/2024,25/02/2027 0:00,1133.08,1,3,South
1900,44,Male,Motor,03/12/2019,03/12/2022 0:00,312.48,4,2,North
1901,20,Female,Motor,26/04/2021,26/04/2022 0:00,664.22,3,1,South
1902,33,Male,Auto,20/06/2023,20/06/2025 0:00,1037.53,2,5,North
1903,40,Female,Home,18/08/2024,18/08/2026 0:00,679.19,0,1,West
1904,45,Male,Home,08/02/2022,,522.79,2,1,East
1905,67,Female,Home,09/03/2024,,902.28,3,7,South
1906,60,Male,Home,18/01/2023,18/01/2024 0:00,1229.1,3,5,North
1907,47,Female,Auto,07/11/2022,07/11/2025 0:00,908.63,2,1,North
1908,64,Female,Home,17/10/2021,,718.94,0,3,West
1909,52,Female,Auto,10/01/2021,10/01/2023 0:00,570.38,0,5,North
1910,39,Female,Home,10/09/2021,10/09/2023 0:00,580.02,0,2,South
1911,63,Female,Home,11/10/2020,,282.79,,2,West
1912,33,Male,Motor,11/11/2023,11/11/2024 0:00,813.59,1,5,South
1913,48,Male,Motor,22/08/2021,22/08/2024 0:00,1193.18,0,3,North
1914,55,Male,Motor,14/05/2022,14/05/2025 0:00,810.45,5,3,South
1915,42,Male,Auto,13/01/2020,13/01/2021 0:00,557.61,1,6,West
1916,28,Female,Home,14/07/2022,14/07/2023 0:00,1272.85,4,5,North
1917,25,Female,Home,10/07/2023,,1307.22,,1,South
1918,25,Male,Home,24/04/2024,,1183.95,4,6,West
1919,59,Female,Motor,21/09/2023,21/09/2026 0:00,992.54,4,4,West
